time_sec	flux	flux_err
0.0055999755859375	1.56644264315161e-07	4.67403793362144e-08
0.0096000432968139	1.19916647053089e-07	4.0045833747279e-08
0.0135999917984009	1.12083393869207e-07	2.95937634046814e-08
0.0176000595092773	1.32461775921195e-07	2.78860760235089e-08
0.0216000080108643	7.74326791176443e-08	2.02719152896582e-08
0.0256000757217407	4.9690399226268e-08	1.90435875189746e-08
0.0296000242233276	4.05802823956115e-08	1.6041446783184e-08
0.0335999727249146	4.05661747192413e-08	1.27358164207042e-08
0.037600040435791	2.73809495897968e-08	1.29083486815944e-08
0.0415999889373779	2.5154196956792e-08	1.16982584181723e-08
0.0456000566482544	1.71533062285093e-08	8.796969889362131e-09
0.0496000051498413	1.42212768039587e-08	6.67598732654674e-09
0.0536000728607178	1.42050710590355e-08	5.9097786064994106e-09
0.0576000213623047	1.04611127071666e-08	5.23488473283411e-09
0.0615999698638916	8.99966363823841e-09	4.5605188911775405e-09
0.0656000375747681	7.955755861167341e-09	3.90193448553407e-09
0.069599986076355	1.2227445136622e-08	3.29528528404097e-09
0.0736000537872314	3.9814171502383e-09	2.9982409676723e-09
0.0776000022888184	5.705178554505631e-09	2.1731796388570202e-09
0.0816000699996948	6.4472366640596905e-09	2.42430747667433e-09
0.0856000185012817	3.76890479676887e-09	1.9532610795041e-09
0.0895999670028687	4.0038348285221e-09	1.8411567028147102e-09
0.0936000347137451	4.93886343472527e-09	2.0167724467903103e-09
0.097599983215332	2.5627549339151103e-09	1.4576585229571202e-09
0.101600050926208	2.8362905326558503e-09	1.2124017283433201e-09
0.105599999427795	1.2594509999151302e-09	1.1962124293927e-09
0.109600067138672	2.3309628792212603e-09	1.0983154756956802e-09
0.113600015640259	5.965783461782361e-10	1.4811321531271502e-09
0.117600083351135	4.726272722675981e-09	1.4626298813296e-09
0.121600031852722	4.44605715737415e-09	2.11534194234379e-09
0.125599980354309	6.674737196944821e-09	2.68484417311211e-09
0.129600048065186	7.850656919694881e-09	2.89827787354278e-09
0.133599996566772	7.79240817501525e-09	3.4407618771025e-09
0.137600064277649	3.59429692332268e-09	3.3592296475371203e-09
0.141600012779236	1.59896546566801e-08	4.2912255541387205e-09
0.145600080490112	1.10113308196237e-08	4.19432251324712e-09
0.149600028991699	-3.76047600947213e-09	5.1738253585208606e-09
0.153599977493286	1.37061501149773e-08	5.25975181742715e-09
0.157600045204163	2.04384611798683e-08	6.704516978707411e-09
0.16159999370575	2.06363667666036e-08	7.74150827853922e-09
0.165600061416626	1.89140613532703e-08	9.56688313180716e-09
0.169600009918213	5.3555123501239e-09	8.05755028618888e-09
0.173600077629089	1.09822865230715e-08	8.1040831823753e-09
0.177600026130676	1.15954508267663e-08	6.5206878940111105e-09
0.181599974632263	3.44023810852897e-10	5.9871244762065e-09
0.18560004234314	1.32300204977943e-08	8.003344078162861e-09
0.189599990844727	4.9853431313616205e-09	7.433147353054161e-09
0.193600058555603	1.25108340313395e-08	1.16508732334039e-08
0.19760000705719	6.3147174417000605e-09	1.09022095957594e-08
0.201600074768066	1.6875118302578e-08	1.40556911588413e-08
0.205600023269653	3.10659517781864e-08	1.93790817218712e-08
0.20959997177124	3.23132345090198e-08	1.92321464069169e-08
0.213600039482117	2.55229023383337e-08	2.46248343215113e-08
0.217599987983704	2.92099664913329e-08	2.11989642536907e-08
0.22160005569458	5.14633765557759e-08	2.26296147394313e-08
125.042	4.66672140172511e-10	1.02834431564249e-10
186.02	3.61669378164772e-10	8.132384279627919e-11
272.347	1.69694990502204e-10	3.73950813855674e-11
415.517	5.350144945029029e-11	1.20779258708601e-11
831.264	9.67093952510568e-12	2.7548182912289298e-12
7663.788	4.32026602734594e-13	1.81115473603408e-13
